Connected to si7005
1419094085693,24.09375
1419094086694,24.0625
1419094087697,24.0625
1419094088695,24.03125
1419094089694,24.0625
1419094090717,24.03125
1419094091749,24.0625
1419094092703,24.03125
1419094093689,24.0625
1419094094693,24.03125
1419094095693,24.03125
1419094096693,24.0625
1419094097693,24.09375
1419094098693,24
1419094099693,23.96875
1419094100692,24
1419094101692,23.96875
1419094102692,24
1419094103692,24
1419094104694,24
1419094105693,23.96875
1419094106693,23.96875
1419094107693,23.96875
1419094108693,23.9375
1419094109694,23.96875
1419094110693,23.90625
1419094111699,23.84375
1419094112691,23.84375
1419094113691,23.78125
1419094114693,23.71875
1419094115692,23.65625
1419094116694,23.625
1419094117699,23.59375
1419094118693,23.53125
1419094119692,23.5
1419094120739,23.4375
1419094121763,23.40625
1419094122768,23.34375
1419094123758,23.3125
1419094124710,23.3125
1419094125701,23.21875
1419094126693,23.1875
1419094127693,23.15625
1419094128693,23.125
1419094129693,23.09375
1419094130693,23.03125
1419094131693,22.96875
1419094132693,22.96875
1419094133693,22.96875
1419094134693,22.90625
1419094135692,22.875
1419094136692,22.8125
1419094137692,22.78125
1419094138693,22.71875
1419094139692,22.6875
1419094140692,22.6875
1419094141698,22.6875
1419094142699,22.59375
1419094143698,22.5625
1419094144692,22.53125
1419094145693,22.5
1419094146694,22.4375
1419094147696,22.375
1419094148693,22.34375
1419094149692,22.3125
1419094150751,22.28125
1419094151763,22.21875
1419094152766,22.15625
1419094153746,22.125
1419094154711,22.09375
1419094155692,22.0625
1419094156693,22.03125
1419094157693,21.96875
1419094158693,21.90625
1419094159693,21.875
1419094160693,21.8125
1419094161693,21.78125
1419094162693,21.75
1419094163693,21.71875
1419094164693,21.65625
1419094165693,21.625
1419094166693,21.59375
1419094167693,21.53125
1419094168693,21.46875
1419094169692,21.4375
1419094170693,21.375
1419094171692,21.34375
1419094172699,21.3125
1419094173699,21.28125
1419094174693,21.25
1419094175692,21.21875
1419094176696,21.15625
1419094177695,21.09375
1419094178693,21.03125
1419094179719,21
1419094180753,20.9375
1419094181762,20.90625
1419094182763,20.875
1419094183747,20.8125
1419094184710,20.78125
1419094185693,20.78125
1419094186693,20.71875
1419094187693,20.6875
1419094188693,20.625
1419094189693,20.59375
1419094190693,20.53125
1419094191693,20.53125
1419094192693,20.46875
1419094193693,20.4375
1419094194693,20.375
1419094195693,20.3125
1419094196693,20.3125
1419094197693,20.28125
1419094198693,20.21875
1419094199693,20.1875
1419094200697,20.125
1419094201700,20.125
1419094202697,20.0625
1419094203692,20.03125
1419094204692,20.03125
1419094205695,19.96875
1419094206697,19.9375
1419094207693,19.875
1419094208692,19.8125
1419094209746,19.8125
1419094210763,19.8125
1419094211767,19.75
1419094212747,19.71875
1419094213705,19.65625
1419094214700,19.65625
1419094215693,19.59375
1419094216693,19.53125
1419094217693,19.53125
1419094218693,19.5
1419094219693,19.40625
1419094220693,19.4375
1419094221693,19.4375
1419094222693,19.40625
1419094223693,19.375
1419094224693,19.3125
1419094225693,19.34375
1419094226693,19.34375
1419094227693,19.28125
1419094228692,19.25
1419094229693,19.21875
1419094230691,19.21875
1419094231699,19.1875
1419094232698,19.1875
1419094233693,19.125
1419094234693,19.125
1419094235695,19.0625
1419094236696,19.03125
1419094237693,19.03125
1419094238710,18.96875
1419094239739,18.96875
1419094240767,18.9375
1419094241759,18.875
1419094242746,18.84375
1419094243714,18.84375
1419094244706,18.8125
1419094245693,18.75
1419094246693,18.6875
1419094247693,18.71875
1419094248693,18.6875
1419094249693,18.65625
1419094250693,18.65625
1419094251693,18.59375
1419094252693,18.5625
1419094253693,18.53125
1419094254693,18.53125
1419094255693,18.46875
1419094256693,18.4375
1419094257693,18.4375
1419094258693,18.40625
1419094259695,18.375
1419094260700,18.34375
1419094261698,18.3125
1419094262692,18.28125
1419094263692,18.25
1419094264693,18.21875
1419094265698,18.1875
1419094266693,18.15625
1419094267692,18.15625
1419094268708,18.125
1419094269763,18.09375
1419094270761,18.0625
1419094271761,18
1419094272736,18.03125
1419094273709,17.96875
1419094274693,17.96875
1419094275693,17.9375
1419094276693,17.90625
1419094277693,17.875
1419094278693,17.84375
1419094279693,17.8125
1419094280693,17.8125
1419094281693,17.78125
1419094282693,17.75
1419094283693,17.71875
1419094284693,17.65625
1419094285693,17.65625
1419094286693,17.625
1419094287693,17.59375
1419094288692,17.59375
1419094289699,17.5625
1419094290699,17.53125
1419094291698,17.5
1419094292693,17.46875
1419094293692,17.46875
1419094294695,17.4375
1419094295696,17.4375
1419094296693,17.40625
1419094297709,17.375
1419094298764,17.34375
1419094299762,17.3125
1419094300764,17.28125
1419094301746,17.28125
1419094302707,17.25
1419094303693,17.1875
1419094304693,17.21875
1419094305693,17.1875
1419094306693,17.1875
1419094307693,17.09375
1419094308693,17.09375
1419094309693,17.0625
1419094310693,17.0625
1419094311693,17
1419094312693,17
1419094313693,17
1419094314693,16.96875
1419094315692,16.9375
1419094316692,16.90625
1419094317693,16.875
1419094318696,16.90625
1419094319699,16.84375
1419094320697,16.8125
1419094321693,16.8125
1419094322692,16.78125
1419094323694,16.75
1419094324697,16.75
1419094325693,16.75
1419094326692,16.75
1419094327724,16.71875
1419094328769,16.6875
1419094329760,16.6875
1419094330758,16.65625
1419094331717,16.625
1419094332708,16.625
1419094333693,16.5625
1419094334693,16.5625
1419094335693,16.59375
1419094336693,16.53125
1419094337693,16.53125
1419094338693,16.5
1419094339693,16.46875
1419094340693,16.46875
1419094341693,16.40625
1419094342693,16.40625
1419094343693,16.375
1419094344693,16.34375
1419094345692,16.375
1419094346693,16.34375
1419094347693,16.3125
1419094348691,16.28125
1419094349699,16.3125
1419094350698,16.25
1419094351693,16.25
1419094352701,16.21875
1419094353696,16.1875
1419094354694,16.15625
1419094355693,16.15625
1419094356722,16.15625
1419094357757,16.09375
1419094358766,16.09375
1419094359756,16.09375
1419094360739,16.0625
1419094361709,16.03125
1419094362694,16.03125
1419094363693,16
1419094364693,16
1419094365693,16
1419094366693,15.96875
1419094367693,15.96875
1419094368693,15.9375
1419094369693,15.9375
1419094370693,15.875
1419094371693,15.875
1419094372693,15.875
1419094373693,15.84375
1419094374693,15.84375
1419094375693,15.8125
1419094376693,15.8125
1419094377698,15.75
1419094378699,15.75
1419094379698,15.78125
1419094380693,15.75
1419094381693,15.71875
1419094382695,15.71875
1419094383696,15.6875
1419094384693,15.65625
1419094385692,15.65625
1419094386751,15.625
1419094387762,15.625
1419094388758,15.625
1419094389746,15.625
1419094390718,15.5625
1419094391706,15.59375
1419094392693,15.53125
1419094393693,15.53125
1419094394693,15.53125
1419094395693,15.5
1419094396693,15.4375
1419094397693,15.4375
1419094398693,15.46875
1419094399693,15.46875
1419094400693,15.40625
1419094401693,15.40625
1419094402693,15.40625
1419094403693,15.40625
1419094404693,15.34375
1419094405693,15.34375
1419094406696,15.34375
1419094407691,15.3125
1419094408698,15.28125
1419094409692,15.25
1419094410692,15.25
1419094411693,15.25
1419094412698,15.25
1419094413693,15.21875
1419094414693,15.21875
1419094415721,15.1875
1419094416761,15.1875
1419094417761,15.125
1419094418760,15.125
1419094419727,15.09375
1419094420708,15.125
1419094421693,15.09375
1419094422693,15.0625
1419094423693,15.09375
1419094424693,15.0625
1419094425693,15.03125
1419094426693,14.96875
1419094427693,15
1419094428693,15
1419094429693,14.96875
1419094430693,14.96875
1419094431693,14.9375
1419094432693,14.90625
1419094433693,14.9375
1419094434693,14.875
1419094435693,14.875
1419094436698,14.875
1419094437699,14.84375
1419094438698,14.84375
1419094439692,14.8125
1419094440701,14.8125
1419094441696,14.8125
1419094442695,14.78125
1419094443693,14.78125
1419094444710,14.75
1419094445746,14.6875
1419094446761,14.6875
1419094447759,14.65625
1419094448751,14.65625
1419094449709,14.65625
1419094450704,14.625
1419094451693,14.625
1419094452693,14.59375
1419094453693,14.59375
1419094454693,14.59375
1419094455693,14.53125
1419094456693,14.5625
1419094457693,14.53125
1419094458693,14.53125
1419094459693,14.53125
1419094460693,14.5
1419094461693,14.5
1419094462693,14.5
1419094463693,14.46875
1419094464693,14.4375
1419094465695,14.4375
1419094466700,14.40625
1419094467698,14.40625
